discount rate 0,discount rate 1,A.0_ID flood wave shape,A.1_Bmax,A.1_pfail,A.1_Brate,A.2_Bmax,A.2_pfail,A.2_Brate,A.3_Bmax,A.3_pfail,A.3_Brate,A.4_Bmax,A.4_pfail,A.4_Brate,A.5_Bmax,A.5_pfail,A.5_Brate,0_RfR 0,0_RfR 1,1_RfR 0,1_RfR 1,2_RfR 0,2_RfR 1,3_RfR 0,3_RfR 1,4_RfR 0,4_RfR 1,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.5_DikeIncrease 0,A.5_DikeIncrease 1,EWS_DaysToThreat,scenario,policy,model,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,5.0,1.0,6.0,7.0,6.0,9.0,8.0,0.0,reference,955,dikesnet,30335662.970559575,426375788.72536683,0.0,0.0,0.05402553278164799
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,5.0,1.0,6.0,7.0,6.0,9.0,8.0,0.0,reference,956,dikesnet,30335662.970559575,391794559.40536094,0.0,0.0,0.05402553278164799
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,1.0,5.0,1.0,6.0,7.0,6.0,9.0,8.0,0.0,reference,957,dikesnet,30335662.970559575,466783949.5622356,0.0,0.0,0.05402553278164799
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,3.0,5.0,1.0,6.0,7.0,6.0,9.0,8.0,0.0,reference,958,dikesnet,24154805.609849975,440244035.02468956,0.0,0.0,0.047693510413925486
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,9.0,1.0,6.0,7.0,6.0,9.0,8.0,0.0,reference,959,dikesnet,30335662.970559575,458002701.79808474,0.0,0.0,0.05402553278164799
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,5.0,6.0,6.0,7.0,6.0,9.0,8.0,0.0,reference,960,dikesnet,8459679.651703523,443415565.4903914,0.0,0.0,0.009294836927137798
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,5.0,1.0,2.0,7.0,6.0,9.0,8.0,0.0,reference,961,dikesnet,34348089.340606704,416829378.7368578,0.0,0.0,0.06245374853192513
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,5.0,1.0,6.0,5.0,6.0,9.0,8.0,0.0,reference,962,dikesnet,30335662.970559575,422147985.0426613,0.0,0.0,0.05402553278164799
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,5.0,1.0,6.0,7.0,6.0,9.0,8.0,0.0,reference,963,dikesnet,30335662.970559575,426375788.72536683,0.0,0.0,0.05402553278164799
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,5.0,1.0,6.0,7.0,6.0,3.0,8.0,0.0,reference,964,dikesnet,30335662.970559575,391640502.3191674,0.0,0.0,0.05402553278164799
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,5.0,1.0,6.0,7.0,6.0,9.0,0.0,0.0,reference,965,dikesnet,30335662.970559575,360799439.61269414,0.0,0.0,0.05402553278164799
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,5.0,1.0,6.0,7.0,6.0,9.0,8.0,2.0,reference,966,dikesnet,30335662.970559575,426375788.72536683,0.0,1293.5957148525983,0.0081038299172472
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,5.0,1.0,6.0,7.0,6.0,9.0,8.0,0.0,reference,967,dikesnet,30335662.970559575,426375788.72536683,0.0,0.0,0.05402553278164799
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,8.0,9.0,8.0,3.0,0.0,8.0,1.0,reference,968,dikesnet,56349536.34216674,367394950.7635818,0.0,1754.2972850106767,0.02038047082453111
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,8.0,9.0,8.0,3.0,0.0,8.0,1.0,reference,969,dikesnet,56349536.34216674,367394950.7635818,0.0,1754.2972850106767,0.02038047082453111
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,8.0,9.0,8.0,3.0,0.0,8.0,1.0,reference,970,dikesnet,56349536.34216674,367394950.7635818,0.0,1754.2972850106767,0.02038047082453111
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,8.0,9.0,8.0,3.0,0.0,8.0,1.0,reference,971,dikesnet,56349536.34216674,367394950.7635818,0.0,1754.2972850106767,0.02038047082453111
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,8.0,9.0,8.0,3.0,0.0,8.0,1.0,reference,972,dikesnet,56349536.34216674,367394950.7635818,0.0,1754.2972850106767,0.02038047082453111
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,8.0,9.0,8.0,3.0,0.0,8.0,1.0,reference,973,dikesnet,56349536.34216674,367394950.7635818,0.0,1754.2972850106767,0.02038047082453111
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,8.0,9.0,8.0,3.0,0.0,8.0,1.0,reference,974,dikesnet,56349536.34216674,367394950.7635818,0.0,1754.2972850106767,0.02038047082453111
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,8.0,9.0,8.0,3.0,0.0,8.0,1.0,reference,975,dikesnet,56349536.34216674,367394950.7635818,0.0,1754.2972850106767,0.02038047082453111
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,8.0,9.0,8.0,3.0,0.0,8.0,1.0,reference,976,dikesnet,56349536.34216674,367394950.7635818,0.0,1754.2972850106767,0.02038047082453111
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,8.0,9.0,8.0,3.0,0.0,8.0,1.0,reference,977,dikesnet,56349536.34216674,367394950.7635818,0.0,1754.2972850106767,0.02038047082453111
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,8.0,9.0,8.0,3.0,0.0,8.0,1.0,reference,978,dikesnet,56349536.34216674,367394950.7635818,0.0,1754.2972850106767,0.02038047082453111
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,8.0,9.0,8.0,3.0,0.0,8.0,1.0,reference,979,dikesnet,56349536.34216674,367394950.7635818,0.0,1754.2972850106767,0.02038047082453111
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,1.0,8.0,9.0,8.0,3.0,0.0,8.0,1.0,reference,980,dikesnet,56349536.34216674,399756074.8132691,0.0,1754.2972850106767,0.02038047082453111
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,1.0,8.0,9.0,8.0,3.0,0.0,8.0,1.0,reference,981,dikesnet,58184186.36836647,344706273.2942169,0.0,1807.0721075799574,0.021132740273430945
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,8.0,8.0,9.0,8.0,3.0,0.0,8.0,1.0,reference,982,dikesnet,56349536.34216674,420038870.35564685,0.0,1754.2972850106767,0.02038047082453111
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,3.0,9.0,8.0,3.0,0.0,8.0,1.0,reference,983,dikesnet,60065755.52972412,346091189.9561161,0.0,1838.9392168811457,0.023295953159953878
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,8.0,4.0,8.0,3.0,0.0,8.0,1.0,reference,984,dikesnet,56349536.34216674,348808342.9868087,0.0,1754.2972850106767,0.02038047082453111
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,8.0,9.0,4.0,3.0,0.0,8.0,1.0,reference,985,dikesnet,56349536.34216674,359590278.90135276,0.0,1754.2972850106767,0.02038047082453111
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,8.0,9.0,8.0,4.0,0.0,8.0,1.0,reference,986,dikesnet,56349536.34216674,369019697.5943378,0.0,1754.2972850106767,0.02038047082453111
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,8.0,9.0,8.0,3.0,1.0,8.0,1.0,reference,987,dikesnet,40659841.1073004,394088211.0042865,0.0,1205.248876626166,0.014620233240699467
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,8.0,9.0,8.0,3.0,0.0,1.0,1.0,reference,988,dikesnet,89825046.7911663,343968463.1525637,0.0,2903.818668935205,0.032954623108703146
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,8.0,9.0,8.0,3.0,0.0,8.0,1.0,reference,989,dikesnet,56349536.34216674,367394950.7635818,0.0,1754.2972850106767,0.02038047082453111
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,8.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,reference,990,dikesnet,62316347.75661462,383729489.34128004,0.0,1891.2424679353087,0.02439563861853086
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,8.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,reference,991,dikesnet,62316347.75661462,383729489.34128004,0.0,1891.2424679353087,0.02439563861853086
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,8.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,reference,992,dikesnet,62316347.75661462,383729489.34128004,0.0,1891.2424679353087,0.02439563861853086
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,8.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,reference,993,dikesnet,62316347.75661462,383729489.34128004,0.0,1891.2424679353087,0.02439563861853086
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,8.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,reference,994,dikesnet,62316347.75661462,383729489.34128004,0.0,1891.2424679353087,0.02439563861853086
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,8.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,reference,995,dikesnet,62316347.75661462,383729489.34128004,0.0,1891.2424679353087,0.02439563861853086
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,8.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,reference,996,dikesnet,62316347.75661462,383729489.34128004,0.0,1891.2424679353087,0.02439563861853086
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,8.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,reference,997,dikesnet,62316347.75661462,383729489.34128004,0.0,1891.2424679353087,0.02439563861853086
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,8.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,reference,998,dikesnet,62316347.75661462,383729489.34128004,0.0,1891.2424679353087,0.02439563861853086
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,8.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,reference,999,dikesnet,62316347.75661462,383729489.34128004,0.0,1891.2424679353087,0.02439563861853086
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,8.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,reference,1000,dikesnet,62316347.75661462,383729489.34128004,0.0,1891.2424679353087,0.02439563861853086
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,8.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,reference,1001,dikesnet,62316347.75661462,351368365.2915928,0.0,1891.2424679353087,0.02439563861853086
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,8.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,reference,1002,dikesnet,60185490.54792514,411465990.23548007,0.0,1828.8682727115522,0.02352469383495402
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,1.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,reference,1003,dikesnet,62316347.75661462,336133393.1740501,0.0,1891.2424679353087,0.02439563861853086
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,8.0,8.0,4.0,4.0,4.0,1.0,1.0,1.0,reference,1004,dikesnet,58303921.38656748,402158902.5298475,0.0,1797.001163410364,0.021361480948431086
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,8.0,3.0,9.0,4.0,4.0,1.0,1.0,1.0,reference,1005,dikesnet,62316347.75661462,399441749.4991549,0.0,1891.2424679353087,0.02439563861853086
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,8.0,3.0,4.0,8.0,4.0,1.0,1.0,1.0,reference,1006,dikesnet,62316347.75661462,391738488.8799006,0.0,1891.2424679353087,0.02439563861853086
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,8.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,reference,1007,dikesnet,62316347.75661462,382309070.1869155,0.0,1891.2424679353087,0.02439563861853086
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,8.0,3.0,4.0,4.0,4.0,0.0,1.0,1.0,reference,1008,dikesnet,95672123.18741317,357836732.22691077,0.0,3050.8347960294304,0.03674105022770275
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,8.0,3.0,4.0,4.0,4.0,1.0,8.0,1.0,reference,1009,dikesnet,46506917.50354725,407956480.07863367,0.0,1352.2650037203916,0.018406660359699074
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,8.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,reference,1010,dikesnet,62316347.75661462,383729489.34128004,0.0,1891.2424679353087,0.02439563861853086
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,8.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,reference,1011,dikesnet,62316347.75661462,383729489.34128004,0.0,1891.2424679353087,0.02439563861853086
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,6.0,3.0,4.0,3.0,8.0,5.0,3.0,3.0,reference,1012,dikesnet,8459679.651703523,319517358.49895006,0.0,516.1447396662433,0.0011153804312565355
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,6.0,3.0,4.0,3.0,8.0,5.0,3.0,3.0,reference,1013,dikesnet,8459679.651703523,319517358.49895006,0.0,516.1447396662433,0.0011153804312565355
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,6.0,3.0,4.0,3.0,8.0,5.0,3.0,3.0,reference,1014,dikesnet,8459679.651703523,319517358.49895006,0.0,516.1447396662433,0.0011153804312565355
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,6.0,3.0,4.0,3.0,8.0,5.0,3.0,3.0,reference,1015,dikesnet,8459679.651703523,319517358.49895006,0.0,516.1447396662433,0.0011153804312565355
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,6.0,3.0,4.0,3.0,8.0,5.0,3.0,3.0,reference,1016,dikesnet,8459679.651703523,319517358.49895006,0.0,516.1447396662433,0.0011153804312565355
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,6.0,3.0,4.0,3.0,8.0,5.0,3.0,3.0,reference,1017,dikesnet,8459679.651703523,319517358.49895006,0.0,516.1447396662433,0.0011153804312565355
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,6.0,3.0,4.0,3.0,8.0,5.0,3.0,3.0,reference,1018,dikesnet,8459679.651703523,319517358.49895006,0.0,516.1447396662433,0.0011153804312565355
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,6.0,3.0,4.0,3.0,8.0,5.0,3.0,3.0,reference,1019,dikesnet,8459679.651703523,319517358.49895006,0.0,516.1447396662433,0.0011153804312565355
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,6.0,3.0,4.0,3.0,8.0,5.0,3.0,3.0,reference,1020,dikesnet,8459679.651703523,319517358.49895006,0.0,516.1447396662433,0.0011153804312565355
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,6.0,3.0,4.0,3.0,8.0,5.0,3.0,3.0,reference,1021,dikesnet,8459679.651703523,319517358.49895006,0.0,516.1447396662433,0.0011153804312565355
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,6.0,3.0,4.0,3.0,8.0,5.0,3.0,3.0,reference,1022,dikesnet,8459679.651703523,319517358.49895006,0.0,516.1447396662433,0.0011153804312565355
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,6.0,3.0,4.0,3.0,8.0,5.0,3.0,3.0,reference,1023,dikesnet,8459679.651703523,319517358.49895006,0.0,516.1447396662433,0.0011153804312565355
